student_id,age,gender,grade_level,study_hours_per_day,uses_ai,ai_usage_time_minutes,ai_tools_used,ai_usage_purpose,ai_dependency_score,ai_generated_content_percentage,ai_prompts_per_week,ai_ethics_score,last_exam_score,assignment_scores_avg,attendance_percentage,concept_understanding_score,study_consistency_index,improvement_rate,sleep_hours,social_media_hours,tutoring_hours,class_participation_score,final_score,passed,performance_category
840,21,Female,12th,2.4,1,4,Claude,Doubt Solving,5,59,104,2,83,49.9,62.3,4,7.3,-0.9,7.9,5.3,3.3,5,60.3,1,Medium
841,15,Male,1st Year,5.4,0,25,None,Notes,9,70,8,4,98,85.3,90.8,7,1.7,-3.5,6.9,0.1,4.3,7,82.3,1,High
842,23,Female,2nd Year,4.6,1,76,ChatGPT+Gemini,None,2,30,22,9,92,64.9,77.4,10,6.2,35.9,5.9,2.5,4.7,6,76.9,1,High
843,24,Male,1st Year,5.8,1,151,ChatGPT,Homework,4,86,12,5,58,49.8,89.9,1,9.8,32.6,5.0,4.8,5.0,5,40.8,1,Low
844,21,Male,1st Year,3.8,1,66,ChatGPT+Gemini,Doubt Solving,2,12,0,3,64,85.2,62.9,2,8.9,7.2,8.0,2.8,4.3,2,54.7,1,Medium
845,16,Male,2nd Year,1.8,0,31,None,None,8,44,75,8,80,31.5,73.6,7,8.6,27.5,8.4,1.7,1.7,6,62.9,1,Medium
846,20,Female,1st Year,2.3,1,150,ChatGPT,Coding,4,99,9,7,62,99.7,40.8,10,7.7,24.7,8.3,5.5,1.0,8,68.2,1,Medium
847,16,Male,10th,2.3,1,176,None,Homework,1,1,26,9,86,92.2,55.4,8,9.4,8.2,8.6,4.0,1.4,8,84.4,1,High
848,20,Male,10th,2.3,1,118,ChatGPT+Gemini,None,10,33,18,10,99,82.0,92.5,3,9.4,-14.2,8.0,3.3,3.5,3,68.1,1,Medium
849,24,Male,3rd Year,4.2,1,101,Gemini,None,3,68,103,6,61,48.6,66.4,9,2.5,26.4,7.2,5.6,3.2,3,49.0,1,Low
850,15,Female,10th,3.4,1,108,Copilot,Notes,7,65,95,2,60,92.3,78.2,1,3.1,20.7,6.2,5.5,4.2,3,62.5,1,Medium
851,23,Female,11th,2.6,1,78,ChatGPT,Doubt Solving,3,61,21,1,66,87.2,56.8,2,9.3,-10.6,5.5,2.1,1.3,5,52.6,1,Medium
852,19,Male,3rd Year,1.3,0,65,ChatGPT,Doubt Solving,5,46,88,5,62,86.1,91.2,2,3.5,9.2,4.0,2.1,2.8,5,57.0,1,Medium
853,16,Female,1st Year,0.6,0,138,ChatGPT+Gemini,Coding,2,97,10,7,42,42.3,75.6,8,4.4,27.7,8.2,1.8,4.5,5,47.7,1,Low
854,16,Female,11th,1.7,1,79,Copilot,Exam Prep,8,1,74,7,51,73.1,94.5,4,1.4,26.1,6.2,1.7,0.3,8,61.4,1,Medium
855,22,Female,12th,1.1,1,145,Claude,Exam Prep,4,83,89,2,93,93.0,54.6,3,9.1,38.3,8.4,0.9,1.8,6,66.4,1,Medium
856,20,Male,2nd Year,4.8,1,9,ChatGPT,Exam Prep,1,71,15,6,76,65.3,83.6,8,1.6,7.8,5.6,3.8,0.4,7,69.5,1,Medium
857,18,Female,12th,1.1,1,76,Copilot,Doubt Solving,4,86,28,1,57,68.6,41.2,10,5.8,29.6,5.7,1.8,3.8,1,60.7,1,Medium
858,23,Male,11th,4.5,1,59,Copilot,Coding,8,36,29,1,96,58.5,75.9,1,3.0,-19.6,4.1,2.7,0.3,7,58.0,1,Medium
859,20,Female,10th,2.6,0,7,ChatGPT,Coding,9,79,10,2,34,76.9,58.1,3,1.2,18.6,6.4,2.9,4.7,6,40.3,1,Low
860,22,Male,1st Year,0.9,1,47,Gemini,Exam Prep,1,85,56,5,47,90.2,47.4,1,3.6,-3.3,6.4,4.0,4.2,7,45.4,1,Low
861,14,Male,3rd Year,5.0,1,80,None,Homework,6,62,64,10,32,65.7,77.6,3,7.0,-10.6,7.3,5.0,0.3,2,43.2,1,Low
862,20,Male,1st Year,3.7,1,40,Gemini,Exam Prep,4,55,5,10,54,97.8,41.7,6,1.8,24.3,7.7,5.8,4.1,5,72.7,1,Medium
863,19,Female,10th,1.8,1,122,ChatGPT+Gemini,Doubt Solving,8,45,76,2,21,58.2,49.4,8,8.7,2.3,5.7,2.6,0.5,1,53.4,1,Medium
864,23,Male,1st Year,5.4,1,7,None,Homework,1,62,90,10,80,38.5,62.2,6,7.2,16.8,8.6,5.1,3.5,4,69.6,1,Medium
865,22,Female,2nd Year,0.7,1,92,None,Coding,5,7,106,3,84,31.0,66.8,5,1.5,29.8,6.3,3.2,3.5,1,53.8,1,Medium
866,14,Male,2nd Year,1.6,0,164,ChatGPT+Gemini,Notes,1,54,34,9,60,70.5,94.5,2,4.6,12.3,6.9,5.6,4.8,10,65.9,1,Medium
867,17,Female,2nd Year,4.6,1,90,Copilot,None,4,42,116,5,23,86.9,60.1,5,8.3,6.4,7.0,4.6,2.3,8,48.9,1,Low
868,22,Female,12th,4.4,1,164,ChatGPT,Homework,2,89,96,3,72,89.4,43.1,6,9.4,17.3,8.4,4.1,3.8,9,70.9,1,Medium
869,17,Female,10th,2.1,1,63,Gemini,Coding,10,22,58,5,33,97.5,97.7,8,6.7,39.8,7.5,2.5,2.8,7,68.0,1,Medium
870,23,Female,2nd Year,0.8,1,126,Copilot,Homework,9,15,13,3,36,66.8,89.8,9,7.1,-12.4,5.8,1.8,4.9,6,56.1,1,Medium
871,16,Female,11th,5.2,0,87,Gemini,Exam Prep,2,84,42,5,33,44.7,53.6,1,8.9,-3.7,7.5,4.8,2.5,2,30.7,0,Low
872,22,Male,2nd Year,2.2,0,44,ChatGPT,Homework,4,51,45,10,60,77.5,70.9,2,5.1,36.1,8.5,3.5,4.7,7,55.5,1,Medium
873,15,Female,3rd Year,1.6,0,143,Gemini,Homework,3,92,118,6,81,92.5,49.3,10,7.4,39.7,8.1,0.5,2.0,6,77.8,1,High
874,17,Male,12th,3.3,0,25,Claude,Homework,1,53,21,9,71,43.0,97.3,9,6.2,13.5,4.2,2.6,0.9,3,62.1,1,Medium
875,19,Female,11th,5.5,1,158,ChatGPT+Gemini,Doubt Solving,1,83,59,2,46,54.4,71.0,9,7.3,-19.0,4.3,0.9,1.9,10,49.7,1,Low
876,15,Female,10th,0.7,0,154,None,None,2,75,105,3,59,84.8,68.3,5,8.9,29.8,7.4,0.2,2.2,6,59.9,1,Medium
877,21,Male,10th,4.7,1,170,Gemini,Doubt Solving,8,36,84,6,54,46.4,89.7,10,8.1,17.8,8.9,6.0,3.3,5,66.1,1,Medium
878,21,Male,3rd Year,3.6,0,14,ChatGPT,None,2,89,1,2,78,92.9,47.7,7,2.1,11.5,7.0,3.3,3.1,4,80.7,1,High
879,14,Male,2nd Year,2.8,1,57,ChatGPT,Exam Prep,1,66,119,8,68,89.0,55.9,4,9.4,37.9,6.2,4.9,0.9,1,53.5,1,Medium
880,16,Female,11th,4.6,1,176,Claude,Notes,6,17,68,10,82,65.4,84.0,6,1.4,-12.0,6.9,2.7,0.6,6,70.4,1,Medium
881,23,Female,3rd Year,5.8,0,78,ChatGPT,Doubt Solving,1,58,14,7,30,99.8,76.8,10,7.8,0.7,6.3,3.8,2.6,2,64.6,1,Medium
882,22,Female,11th,1.8,1,24,Claude,Notes,10,0,49,1,99,50.7,49.5,1,3.6,17.6,5.1,5.9,0.3,9,58.0,1,Medium
883,18,Female,2nd Year,1.3,1,67,Copilot,Doubt Solving,9,18,111,5,25,95.2,52.6,6,8.0,-19.7,5.4,3.9,3.1,5,51.5,1,Medium
884,19,Female,2nd Year,5.5,0,35,Gemini,Coding,6,12,83,5,60,50.4,92.8,10,1.1,31.9,5.5,1.0,3.1,9,62.0,1,Medium
885,17,Male,1st Year,4.2,1,116,ChatGPT,Coding,10,32,89,1,51,78.6,89.4,3,3.0,25.7,7.0,4.7,1.0,9,56.1,1,Medium
886,23,Male,1st Year,2.9,0,79,ChatGPT+Gemini,Homework,6,93,55,6,40,82.9,40.9,10,1.7,-5.9,8.2,5.6,4.7,3,58.3,1,Medium
887,15,Female,2nd Year,3.7,0,174,Gemini,Notes,1,21,62,2,94,75.5,97.1,8,7.8,-1.5,4.3,1.9,2.9,10,83.2,1,High
888,24,Female,12th,4.6,1,58,Claude,Homework,7,26,87,3,76,67.6,74.9,8,2.7,-1.7,6.6,1.3,5.0,3,73.8,1,Medium
889,21,Female,3rd Year,4.8,0,179,Gemini,None,3,49,34,5,24,75.7,68.3,7,9.3,31.7,6.7,1.6,0.2,4,50.1,1,Medium
890,24,Male,1st Year,5.6,1,39,Gemini,Homework,1,76,87,6,47,31.6,61.3,8,4.7,-0.7,8.8,1.0,3.8,1,44.8,1,Low
891,19,Male,2nd Year,2.8,0,170,ChatGPT,Doubt Solving,9,71,25,2,94,91.7,62.5,3,7.5,-3.2,8.1,1.3,1.3,7,72.1,1,Medium
892,18,Male,11th,2.1,0,116,ChatGPT+Gemini,Doubt Solving,8,52,104,4,96,67.3,69.7,1,8.4,24.4,6.0,4.1,2.6,2,63.2,1,Medium
893,22,Male,3rd Year,4.0,1,80,Copilot,Homework,4,59,113,3,89,63.9,52.6,8,9.6,14.7,7.0,2.2,0.5,4,79.1,1,High
894,14,Male,1st Year,2.8,1,130,ChatGPT+Gemini,None,3,49,85,1,46,70.2,47.9,5,5.2,1.6,7.3,5.3,0.8,3,51.8,1,Medium
895,18,Female,12th,3.8,1,70,None,Doubt Solving,2,65,26,4,72,69.9,73.7,3,7.0,14.6,7.4,2.2,1.6,5,58.3,1,Medium
896,19,Male,3rd Year,2.8,0,139,Claude,None,2,82,18,6,67,81.0,67.2,8,4.3,35.2,8.5,5.5,3.9,3,64.9,1,Medium
897,18,Female,3rd Year,1.3,1,170,None,Coding,3,23,36,10,97,36.1,80.6,6,3.6,7.0,6.9,0.8,4.1,2,60.3,1,Medium
898,19,Male,10th,3.1,1,100,ChatGPT+Gemini,Coding,1,68,35,7,77,95.9,69.6,1,7.2,-19.7,5.1,0.2,0.9,3,60.1,1,Medium
899,19,Female,11th,4.3,1,69,ChatGPT+Gemini,Notes,10,7,92,6,28,95.8,63.5,2,4.6,24.0,7.2,4.7,0.7,8,55.8,1,Medium
900,20,Male,12th,4.9,1,173,Claude,Coding,7,19,39,1,74,30.9,60.6,4,6.2,39.9,5.2,4.6,4.7,6,51.6,1,Medium
901,17,Male,12th,3.2,1,176,ChatGPT+Gemini,None,2,98,62,5,64,66.7,74.6,9,2.8,-16.9,4.6,4.2,3.6,6,60.7,1,Medium
902,24,Male,12th,1.4,0,24,Copilot,Homework,6,65,38,5,47,81.3,56.7,9,7.4,16.7,7.0,2.5,0.7,1,65.5,1,Medium
903,21,Other,11th,2.8,0,88,Gemini,Exam Prep,6,69,118,6,47,49.6,89.1,10,9.7,3.9,5.4,1.2,0.4,1,48.7,1,Low
904,20,Female,12th,4.8,0,130,Copilot,Doubt Solving,4,58,106,5,65,74.7,87.6,2,5.8,13.9,7.1,1.4,1.9,6,48.0,1,Low
905,22,Male,10th,2.8,1,62,None,Homework,4,79,11,9,44,75.9,78.6,1,5.7,-1.5,8.1,4.8,0.6,7,43.3,1,Low
906,20,Male,1st Year,4.3,0,29,Gemini,Doubt Solving,1,46,43,6,45,45.2,63.1,1,8.7,25.2,4.7,5.6,3.6,9,42.8,1,Low
907,16,Female,11th,3.3,1,92,Gemini,Notes,6,35,79,9,81,44.7,76.1,2,2.4,-14.4,4.3,5.7,0.9,4,59.0,1,Medium
908,16,Male,12th,1.8,0,131,ChatGPT+Gemini,Homework,8,1,47,4,87,82.7,77.3,10,4.5,-14.6,4.4,2.2,2.5,2,82.1,1,High
909,21,Male,2nd Year,4.9,1,77,Gemini,Homework,10,63,94,3,86,79.7,80.6,4,2.6,12.4,8.8,3.9,1.8,8,66.5,1,Medium
910,18,Female,1st Year,1.0,0,84,Claude,Homework,4,77,78,6,53,90.4,62.9,9,5.9,-0.7,4.4,1.8,3.1,6,71.0,1,Medium
911,17,Female,3rd Year,3.4,1,70,Copilot,Notes,1,37,32,1,40,91.9,65.1,8,6.5,35.4,8.6,5.1,4.6,4,62.8,1,Medium
912,21,Male,11th,1.6,0,148,Gemini,Homework,4,25,78,10,53,41.1,94.6,3,9.2,-8.5,8.9,3.6,2.1,3,44.9,1,Low
913,19,Male,2nd Year,0.9,1,70,ChatGPT+Gemini,Doubt Solving,2,19,31,5,63,86.2,46.6,1,8.5,26.5,4.4,5.2,2.4,3,56.2,1,Medium
914,15,Female,3rd Year,3.3,1,128,ChatGPT+Gemini,Exam Prep,4,92,21,2,95,76.5,47.9,6,6.8,38.5,6.7,4.5,4.3,10,70.5,1,Medium
915,17,Male,2nd Year,3.2,1,33,ChatGPT+Gemini,Homework,8,3,113,6,40,75.1,99.4,10,8.0,-0.4,7.5,1.5,3.2,6,69.8,1,Medium
916,24,Male,12th,4.4,0,86,ChatGPT,Notes,3,83,119,3,37,48.9,77.4,7,6.7,35.1,4.2,0.2,0.3,9,45.2,1,Low
917,17,Female,11th,4.6,0,130,Copilot,Notes,5,87,5,9,55,88.0,67.5,2,6.1,-1.0,6.6,5.9,0.1,1,48.5,1,Low
918,19,Female,12th,4.5,1,17,ChatGPT+Gemini,Homework,10,64,29,2,89,99.3,47.2,6,1.4,13.2,6.1,2.7,4.7,2,82.4,1,High
919,19,Male,3rd Year,2.8,0,42,Claude,Notes,2,88,104,1,72,41.4,78.6,8,1.2,-20.0,6.5,1.6,1.0,9,53.4,1,Medium
920,14,Other,10th,4.0,0,75,ChatGPT+Gemini,Coding,9,13,16,7,39,81.8,86.5,1,8.7,-4.1,6.7,4.9,4.6,6,45.7,1,Low
921,21,Female,2nd Year,3.7,1,77,ChatGPT,None,3,34,119,5,22,56.6,71.9,8,3.5,-16.8,7.6,1.0,2.2,4,49.4,1,Low
922,19,Male,10th,2.8,0,40,Copilot,Notes,1,84,107,1,27,43.2,43.0,3,4.2,-18.2,4.6,3.0,2.3,2,26.6,0,Low
923,16,Other,3rd Year,3.8,0,105,Gemini,Exam Prep,7,99,1,5,67,39.7,70.6,9,5.0,39.7,9.0,2.5,5.0,7,53.2,1,Medium
924,22,Male,12th,5.7,1,108,Copilot,Coding,5,51,79,4,42,44.6,49.2,10,1.4,25.9,5.4,0.8,2.6,1,62.6,1,Medium
925,15,Male,1st Year,1.6,1,23,Gemini,Doubt Solving,9,22,54,1,20,89.6,65.9,10,9.7,0.2,8.9,4.1,4.9,1,56.6,1,Medium
926,24,Female,2nd Year,5.5,0,23,Gemini,Coding,3,19,110,8,21,68.4,57.6,8,1.9,20.9,7.4,5.3,3.2,1,44.9,1,Low
927,21,Male,1st Year,0.8,1,2,ChatGPT+Gemini,Exam Prep,1,89,11,4,93,92.4,47.8,2,9.7,11.6,7.4,5.6,3.9,3,73.3,1,Medium
928,23,Male,11th,2.2,1,72,None,None,7,26,110,10,56,93.6,42.8,2,7.4,35.1,8.6,3.3,0.3,4,56.9,1,Medium
929,16,Male,2nd Year,2.1,1,23,Claude,Coding,8,40,108,7,70,40.5,75.9,6,9.5,-5.1,8.4,0.1,0.1,7,67.5,1,Medium
930,18,Male,10th,3.9,0,118,Claude,Homework,2,77,11,6,63,74.0,74.4,9,1.5,10.7,5.1,2.3,3.6,5,64.0,1,Medium
931,19,Female,1st Year,1.2,1,39,None,Notes,2,35,50,9,43,33.6,49.6,3,5.0,-19.6,7.5,3.3,2.5,2,36.1,0,Low
932,23,Female,3rd Year,5.4,1,70,ChatGPT+Gemini,Homework,9,3,47,1,51,49.2,95.1,2,9.6,23.6,6.5,5.8,4.0,10,47.4,1,Low
933,19,Other,11th,5.1,1,136,ChatGPT,Homework,4,25,38,10,75,42.1,92.5,3,6.8,14.7,6.5,2.7,0.9,3,48.2,1,Low
934,17,Male,2nd Year,4.1,0,108,Gemini,Homework,1,39,80,9,69,88.7,56.1,6,5.9,17.4,4.1,2.1,4.1,1,70.1,1,Medium
935,16,Male,3rd Year,3.0,0,102,None,Coding,9,79,105,8,83,55.5,70.3,4,7.0,23.5,6.6,5.5,3.3,1,60.1,1,Medium
936,17,Male,11th,5.6,1,166,Claude,Doubt Solving,9,83,104,5,49,99.5,70.4,2,2.7,2.9,4.5,2.6,1.3,1,49.1,1,Low
937,14,Male,10th,5.1,0,32,Copilot,None,6,87,69,3,57,39.9,50.8,5,7.7,-10.6,5.3,5.7,4.6,10,44.2,1,Low
938,17,Male,3rd Year,3.2,1,161,ChatGPT,Notes,6,73,118,10,97,46.0,63.7,8,3.5,-8.9,4.1,1.9,4.8,3,68.2,1,Medium
939,14,Female,2nd Year,4.4,1,61,ChatGPT+Gemini,Coding,9,65,104,2,74,75.1,78.3,5,3.5,23.9,6.0,4.5,2.3,1,62.6,1,Medium
940,14,Female,11th,3.6,1,84,ChatGPT,None,2,72,89,9,22,97.8,70.0,5,6.4,39.6,8.6,5.1,2.3,1,47.4,1,Low
941,23,Other,12th,3.7,1,60,Claude,Homework,9,81,0,3,44,81.3,62.9,6,1.2,7.0,8.0,5.3,2.9,4,52.2,1,Medium
942,19,Male,2nd Year,2.3,0,92,None,Exam Prep,4,93,15,4,64,38.8,66.3,9,1.5,-9.7,4.3,1.8,3.6,10,63.4,1,Medium
943,18,Female,2nd Year,3.0,1,26,ChatGPT+Gemini,Exam Prep,4,2,45,6,81,59.0,78.6,1,1.1,-15.8,7.6,5.9,3.5,7,62.8,1,Medium
944,24,Male,2nd Year,0.9,1,125,Claude,Homework,9,63,62,5,26,99.7,95.3,2,7.9,8.9,7.6,4.5,2.7,2,49.8,1,Low
945,17,Male,2nd Year,2.5,1,144,Gemini,Doubt Solving,7,28,103,6,46,34.9,95.1,8,1.2,23.0,7.9,0.9,4.6,10,52.0,1,Medium
946,24,Female,12th,4.3,1,59,ChatGPT,None,10,53,58,2,42,50.0,90.7,8,1.9,16.1,7.3,4.6,0.8,5,48.6,1,Low
947,16,Female,3rd Year,5.7,1,169,None,Notes,5,6,46,5,51,38.7,66.9,5,6.5,-2.5,4.3,5.0,1.0,10,45.4,1,Low
948,14,Male,3rd Year,5.8,1,46,Gemini,None,8,24,15,4,21,87.4,99.5,5,5.3,15.7,7.3,1.1,3.6,10,53.7,1,Medium
949,19,Male,3rd Year,3.6,0,111,Copilot,Coding,1,23,45,1,94,88.4,49.5,6,4.3,12.6,5.1,1.0,3.7,6,77.4,1,High
950,15,Male,10th,3.8,1,86,Gemini,Doubt Solving,7,42,79,4,53,54.1,67.7,8,4.2,-7.0,7.0,0.8,2.0,3,61.4,1,Medium
951,21,Female,12th,1.5,1,108,ChatGPT,Exam Prep,4,5,38,2,71,53.5,72.4,4,8.7,4.6,7.4,3.0,1.5,6,60.6,1,Medium
952,23,Male,12th,4.3,0,148,Copilot,Homework,2,14,92,7,80,86.9,98.4,4,1.7,32.5,4.5,4.3,0.2,8,61.5,1,Medium
953,18,Other,11th,0.9,1,135,Claude,Coding,2,78,49,7,53,41.0,68.9,1,9.3,25.2,6.3,2.3,1.9,9,36.4,0,Low
954,20,Male,1st Year,2.1,0,72,None,Doubt Solving,9,39,48,5,26,87.5,79.2,10,3.1,35.8,5.2,0.3,1.2,1,48.4,1,Low
955,23,Male,3rd Year,4.2,1,121,Copilot,None,6,90,25,1,29,36.8,54.1,1,5.4,33.5,8.0,2.2,4.2,4,23.3,0,Low
956,15,Female,1st Year,2.2,0,96,ChatGPT,Doubt Solving,4,60,93,1,21,50.6,71.4,7,9.6,-5.2,8.7,4.2,2.4,5,32.5,0,Low
957,21,Female,11th,0.8,0,67,ChatGPT+Gemini,Doubt Solving,2,20,32,7,49,65.3,79.4,5,6.7,31.7,6.6,0.6,2.8,6,46.4,1,Low
958,15,Male,12th,5.1,1,62,Copilot,None,7,57,106,10,48,38.5,53.7,5,3.3,16.9,6.8,3.3,3.7,9,49.2,1,Low
959,17,Female,11th,2.2,1,81,Claude,Coding,9,95,19,1,79,35.2,71.3,1,9.8,37.7,4.4,3.6,1.5,2,39.5,0,Low
960,14,Female,2nd Year,0.8,1,29,Copilot,Notes,2,31,100,2,36,48.9,79.5,2,8.3,-8.2,5.9,3.9,4.4,8,30.4,0,Low
961,18,Female,11th,0.9,0,24,None,None,4,11,118,4,75,71.0,56.6,3,3.8,0.6,4.7,2.1,2.0,6,57.3,1,Medium
962,22,Female,11th,1.9,1,120,Gemini,Coding,1,8,76,5,70,86.9,67.9,5,6.4,4.0,7.5,5.6,0.5,8,66.2,1,Medium
963,14,Female,2nd Year,1.5,0,96,ChatGPT+Gemini,None,1,19,71,1,44,81.3,88.9,2,6.0,-18.6,8.8,6.0,4.3,1,53.6,1,Medium
964,22,Female,1st Year,4.8,0,98,ChatGPT,Homework,3,14,95,1,35,68.3,72.3,7,6.5,8.8,8.0,5.0,4.6,4,45.6,1,Low
965,24,Female,2nd Year,2.3,0,105,ChatGPT+Gemini,Coding,1,76,81,3,44,76.3,52.9,6,2.1,36.6,5.9,0.7,1.1,2,57.5,1,Medium
966,21,Male,10th,4.9,0,55,Gemini,Doubt Solving,4,7,108,1,34,67.6,52.9,10,6.8,28.9,7.3,1.6,3.3,2,49.8,1,Low
967,19,Male,11th,1.5,1,161,ChatGPT+Gemini,Notes,6,20,40,3,98,67.9,82.4,8,2.9,-8.0,9.0,1.2,3.4,6,78.0,1,High
968,20,Male,11th,3.2,1,177,Gemini,Notes,5,44,10,5,76,31.1,56.9,1,3.9,-3.1,4.2,0.3,1.2,6,43.8,1,Low
969,16,Male,1st Year,4.3,0,129,None,Homework,9,88,54,3,34,56.8,41.5,8,5.9,38.6,5.4,5.4,2.1,3,47.6,1,Low
970,14,Male,12th,4.1,1,52,Copilot,Homework,2,98,101,10,75,69.1,91.1,3,2.9,-16.4,4.4,1.1,2.0,5,50.9,1,Medium
971,18,Other,2nd Year,3.8,0,125,ChatGPT,Exam Prep,2,39,106,8,56,71.6,41.1,8,9.0,7.2,7.2,2.3,3.1,6,62.4,1,Medium
972,15,Male,12th,5.6,1,40,Gemini,Exam Prep,3,93,46,5,84,65.5,72.9,6,4.8,33.2,8.2,2.3,2.4,8,57.3,1,Medium
973,18,Male,10th,1.8,1,22,Gemini,Exam Prep,4,94,77,5,52,78.9,53.4,3,2.5,21.8,5.8,4.7,3.4,5,50.5,1,Medium
974,21,Female,2nd Year,3.2,0,30,Copilot,Coding,9,5,103,6,22,55.8,86.6,2,1.5,38.9,6.0,2.7,0.5,7,41.1,1,Low
975,24,Male,10th,5.4,1,1,Gemini,Notes,6,10,49,4,68,40.0,48.3,5,8.0,38.5,5.5,2.2,1.4,1,51.5,1,Medium
976,22,Male,10th,0.9,0,59,ChatGPT,Homework,9,63,96,5,41,32.2,91.3,1,8.5,25.1,6.8,1.6,0.3,3,27.0,0,Low
977,15,Male,10th,0.8,1,77,Claude,Exam Prep,5,41,116,6,73,69.9,74.2,3,1.7,9.2,4.6,3.2,2.8,1,59.8,1,Medium
978,16,Male,3rd Year,1.8,0,22,ChatGPT+Gemini,Homework,9,58,104,6,40,64.8,50.1,4,5.9,17.4,4.9,0.7,2.1,7,42.1,1,Low
979,16,Male,2nd Year,4.0,1,34,None,Exam Prep,9,7,22,5,46,46.5,78.9,6,6.9,27.6,4.4,3.7,4.8,5,55.3,1,Medium
980,14,Female,2nd Year,1.9,1,0,None,Coding,1,71,60,10,23,45.5,41.8,8,9.2,-2.4,4.7,4.9,1.5,5,32.6,0,Low
981,21,Female,3rd Year,1.5,0,104,Gemini,None,9,54,6,6,20,70.7,76.0,10,1.4,7.5,8.2,5.6,1.4,6,57.6,1,Medium
982,19,Male,1st Year,3.0,0,175,ChatGPT+Gemini,Coding,7,38,14,9,23,37.5,84.7,8,4.1,20.0,4.9,3.8,1.8,1,32.7,0,Low
983,21,Male,3rd Year,3.9,1,48,None,Doubt Solving,8,50,78,8,74,39.5,68.8,6,2.1,-3.7,6.4,4.9,2.4,8,54.5,1,Medium
984,24,Male,11th,1.9,0,167,ChatGPT+Gemini,Homework,3,54,8,4,43,47.4,48.9,4,4.9,19.4,7.5,1.4,3.1,6,37.1,0,Low
985,22,Female,12th,2.2,0,61,None,None,1,75,84,2,48,91.9,51.8,8,4.3,-11.2,4.9,3.1,1.8,9,60.8,1,Medium
986,18,Male,12th,3.9,1,14,Claude,None,4,2,36,4,41,79.4,48.8,10,6.4,5.2,6.2,1.7,3.3,7,65.1,1,Medium
987,16,Male,10th,5.7,1,157,Gemini,Doubt Solving,1,42,102,6,42,69.0,64.2,1,7.1,-13.9,5.1,6.0,3.6,5,48.2,1,Low
988,18,Female,2nd Year,4.2,0,20,ChatGPT,None,1,44,58,10,97,55.8,50.6,4,9.7,30.6,8.6,2.3,3.7,7,75.0,1,Medium
989,18,Male,2nd Year,4.8,0,135,Gemini,Coding,4,79,27,7,27,59.2,58.0,2,2.5,-1.8,4.2,1.3,4.2,2,35.9,0,Low
990,18,Male,10th,2.5,1,134,ChatGPT+Gemini,None,8,90,107,4,77,42.0,48.2,10,8.2,35.6,6.9,4.6,0.8,8,62.1,1,Medium
991,16,Male,11th,2.0,0,104,Copilot,Coding,1,15,5,3,99,88.8,50.6,9,8.6,27.3,8.4,2.8,3.7,5,89.6,1,High
992,24,Female,12th,3.0,1,33,Claude,None,10,4,9,1,78,42.7,96.1,5,6.1,-1.1,7.9,0.8,1.5,4,64.2,1,Medium
993,23,Female,3rd Year,4.9,1,120,ChatGPT,None,10,39,14,7,26,83.2,40.9,6,8.1,16.2,5.2,4.7,3.6,5,56.1,1,Medium
994,17,Female,1st Year,3.0,1,169,ChatGPT,Homework,9,75,117,1,44,46.8,71.4,10,4.1,6.4,6.7,2.9,0.1,4,56.0,1,Medium
995,22,Female,11th,5.2,0,95,ChatGPT+Gemini,Doubt Solving,6,66,87,8,64,83.0,65.9,3,1.3,28.4,4.3,4.7,1.1,6,58.9,1,Medium
996,23,Female,2nd Year,5.9,0,9,ChatGPT,None,5,98,3,5,45,51.3,56.9,8,2.4,21.2,5.4,4.5,2.4,10,40.0,1,Low
997,22,Other,10th,0.9,0,89,ChatGPT+Gemini,None,9,44,110,8,49,98.7,87.9,4,2.5,19.2,5.9,3.4,3.0,3,66.2,1,Medium
998,15,Other,12th,0.7,1,57,ChatGPT,Doubt Solving,9,2,113,2,85,94.4,53.1,8,8.9,23.6,4.4,4.3,4.7,7,84.1,1,High
999,21,Male,10th,1.3,1,108,ChatGPT,Doubt Solving,9,30,98,3,72,91.3,93.5,4,9.6,5.3,4.8,5.1,1.2,8,55.6,1,Medium
1000,21,Female,2nd Year,2.6,0,98,None,Homework,3,23,57,4,92,42.7,81.0,3,4.6,4.8,8.2,2.7,2.6,5,54.6,1,Medium
1001,20,Male,10th,1.2,1,108,None,Homework,8,28,14,2,58,35.9,79.8,3,6.9,1.1,6.3,5.7,2.5,7,47.7,1,Low
1002,21,Male,3rd Year,5.3,1,131,ChatGPT+Gemini,Homework,10,54,115,4,30,97.5,97.8,3,3.7,-10.4,8.7,1.1,3.5,6,48.0,1,Low
1003,16,Female,12th,0.6,0,88,Claude,Notes,4,32,36,6,98,60.5,91.9,3,5.0,1.7,4.8,5.8,1.2,1,65.6,1,Medium
1004,19,Male,10th,2.2,0,135,ChatGPT,None,4,50,1,7,31,91.3,69.2,5,6.6,17.9,7.4,1.4,4.6,4,57.9,1,Medium
1005,14,Female,12th,1.5,0,11,Gemini,Coding,7,79,46,6,69,64.1,74.6,8,8.7,-1.1,7.8,3.0,5.0,7,57.5,1,Medium
1006,20,Male,10th,5.6,1,117,Copilot,Notes,8,96,103,7,75,75.4,86.6,4,4.8,-8.4,7.9,2.8,4.4,4,59.1,1,Medium
1007,14,Female,10th,4.2,1,87,None,Notes,4,73,27,2,59,82.9,52.3,9,7.3,37.4,7.8,0.4,3.5,1,57.2,1,Medium
